Date,MANA,POLKADOT,CARDANO,TRON,RIPLE,SAND,POLYGON,BITCOIN
2020-11-01,0.06441900134086609,4.22561502456665,0.09819699823856354,0.02572700008749962,0.23979699611663818,0.03558899834752083,0.014107000082731247,13737.109375
2020-11-02,0.0628729984164238,4.030231952667236,0.0921429991722107,0.02443300001323223,0.23542100191116333,0.03533700108528137,0.013687999919056892,13550.4892578125
2020-11-03,0.06272000074386597,4.025467872619629,0.09343399852514267,0.0244159996509552,0.23950999975204468,0.030820999294519424,0.01271700020879507,13950.30078125
2020-11-04,0.06349500268697739,4.098083019256592,0.09536900371313095,0.024196000769734383,0.2377929985523224,0.03175299987196922,0.012250999920070171,14133.70703125
2020-11-05,0.07376199960708618,4.235195159912109,0.09699399769306183,0.02496200054883957,0.2457759976387024,0.03404400125145912,0.013477000407874584,15579.8486328125
2020-11-06,0.08312200009822845,4.579651832580566,0.10910499840974808,0.026064999401569366,0.25844499468803406,0.03753000125288963,0.015509000048041344,15565.880859375
2020-11-07,0.07458700239658356,4.241960048675537,0.10137899965047836,0.02491999976336956,0.24958199262619019,0.036444999277591705,0.014392999932169914,14833.75390625
2020-11-08,0.08667799830436707,4.372093200683594,0.10662099719047546,0.02536500059068203,0.2539390027523041,0.03800399973988533,0.015735000371932983,15479.5673828125
2020-11-09,0.09724099934101105,4.346766948699951,0.10532499849796295,0.024810999631881714,0.25074800848960876,0.03787900134921074,0.015634000301361084,15332.3154296875
2020-11-10,0.08747299760580063,4.415016174316406,0.10580500215291977,0.02487199939787388,0.25391098856925964,0.04144899919629097,0.0173140000551939,15290.90234375
2020-11-11,0.08275900036096573,4.457201957702637,0.10596500337123871,0.025054000318050385,0.2562589943408966,0.04267600178718567,0.016603000462055206,15701.33984375
2020-11-12,0.08302699774503708,4.399240016937256,0.10452499985694885,0.02493700012564659,0.25490298867225647,0.03875799849629402,0.015860000625252724,16276.34375
2020-11-13,0.08313299715518951,4.5401201248168945,0.10639099776744843,0.025405000895261765,0.265190988779068,0.03911300003528595,0.016916999593377113,16317.80859375
2020-11-14,0.0796080008149147,4.4656219482421875,0.10420200228691101,0.02519099973142147,0.268341988325119,0.038277000188827515,0.01675100065767765,16068.138671875
2020-11-15,0.07876399904489517,4.379988193511963,0.10053099691867828,0.025408999994397163,0.2696419954299927,0.03760699927806854,0.016460999846458435,15955.587890625
2020-11-16,0.07942300289869308,4.485499858856201,0.10400799661874771,0.025596000254154205,0.2855199873447418,0.03862600028514862,0.016610000282526016,16716.111328125
2020-11-17,0.08032400161027908,4.844666004180908,0.1096000000834465,0.026467999443411827,0.30240800976753235,0.03714200109243393,0.017694000154733658,17645.40625
2020-11-18,0.07724899798631668,4.679663181304932,0.10640300065279007,0.026822000741958618,0.29422199726104736,0.035815998911857605,0.017092999070882797,17804.005859375
2020-11-19,0.0776979997754097,4.756765842437744,0.10586600005626678,0.025801999494433403,0.30376601219177246,0.03606100007891655,0.017271999269723892,17817.08984375
2020-11-20,0.08157099783420563,5.233436107635498,0.11822599917650223,0.026270000264048576,0.32806798815727234,0.0363989993929863,0.017869999632239342,18621.314453125
2020-11-21,0.08761999756097794,5.7519211769104,0.1329450011253357,0.030334999784827232,0.4583440124988556,0.04009300097823143,0.01975799910724163,18642.232421875
2020-11-22,0.08503100275993347,5.481853008270264,0.14475999772548676,0.02869899943470955,0.44369998574256897,0.045003000646829605,0.019036000594496727,18370.001953125
2020-11-23,0.09048700332641602,5.9069318771362305,0.15351000428199768,0.03167299926280975,0.6139799952507019,0.0473640002310276,0.02116299979388714,18364.12109375
2020-11-24,0.09161300212144852,5.729445934295654,0.1663230061531067,0.03506699949502945,0.6921030282974243,0.04525899887084961,0.021663999184966087,19107.46484375
2020-11-25,0.08974500000476837,5.3098602294921875,0.1551620066165924,0.0331059992313385,0.6354830265045166,0.04508800059556961,0.02129499986767769,18732.12109375
2020-11-26,0.08070100098848343,4.804576873779297,0.13828100264072418,0.02938699908554554,0.5330190062522888,0.041482001543045044,0.0177800003439188,17150.623046875
2020-11-27,0.08116299659013748,4.782790184020996,0.1410280019044876,0.029363000765442848,0.5592679977416992,0.04587699845433235,0.017704999074339867,17108.40234375
2020-11-28,0.08354999870061874,4.900475978851318,0.16479100286960602,0.030434999614953995,0.6256219744682312,0.04479600116610527,0.01875000074505806,17717.4140625
